Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,List Price,Segment,Correction_Flag
CHK-856823,7/2/2023,In-Store,IY074206,London,EC1V,England,London,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food,Frozen Vegetables,2.24,0.946,12,0.05,0.1964912280701755,Frozen Foods,Corrected
IYH-343040,4/25/2023,Online,FY064786,Birmingham,B12,England,West Midlands,01JZ3NQZBCPZ90DW7RCJNE0XV1,Safety First Aid Kit,Health,Emergency Preparedness & First Aid,29.24,11.746,9,0.03,3.349369988545246,Health,Corrected
GBS-058731,1/30/2023,In-Store,LB033833,Newbiggin,NE46,England,North East,01JZ3NC9RVVD2Q59Q4S0F56Y3S,Electric Wax Warmer,Home,Home Fragrance & Accessories,22.24,6.647,11,0.03,2.084348641049672,Home,Corrected
IOV-461161,5/11/2023,Online,VN066311,Dean,OX7,England,South East,01JZ3NC9PFJTGGZB1TEY8P05QH,Karaoke Microphone,Music,Audio Equipment,39.24,11.747,12,0.08,3.5543478260869565,Music,Corrected
XRK-557986,7/5/2023,In-Store,PN028495,Kirkton,KW10,Scotland,Scotland,01JZ3NR0C89AXMBXXMQN9G2C5D,Water-Resistant Bluetooth Speaker,Audio,Portable Speakers,59.24,23.746,12,0.05,5.196491228070176,Audio,Corrected
LST-767776,8/13/2023,Online,WU008675,Bristol,BS41,England,South West,01JZ3NCA6WS3SNZHEVJA4HXZBB,Professional Chef Knife,Kitchen,Cutlery,89.24,26.747,16,0.02,5.691326530612245,Kitchen,OK
WAM-969871,10/20/2023,In-Store,HU003051,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NR8E0X240BSACBBWCETN2,Insulated Coffee Mug,Kitchen,Drinkware,24.24,9.746,14,0.05,1.8225563909774436,Kitchen,Corrected
YMU-200305,11/25/2023,Online,NB041369,Liverpool,L74,England,North West,01JZ3NTE76G1VCKDBJ5XDF5FGS,Bluetooth Car Adapter,Automotive,Automotive Accessories,24.24,9.746,16,0.03,1.5618556701030928,Automotive,Corrected
EHH-857040,1/23/2023,In-Store,TO038700,East End,BH21,England,North West,01JZ3NTGV3PC6BHVM25BHE2X9K,Compact Portable Grill,Outdoor,Camping Equipment,79.24,31.746,2,0.07,42.60215053763441,Outdoor,Corrected
BBP-857913,11/2/2023,Online,TC064656,Ashley,SN13,England,South West,01JZ3NCB39P387B0FKST4RDJWP,Eggs (dozen),Food,Eggs,2.24,0.647,10,0.1,0.2488888888888889,Dairy,Corrected
KLE-148465,2/15/2023,In-Store,GU016823,Norton,S8,England,East Midlands,01JZ3NCB39P387B0FKST4RDJWP,Eggs (dozen),Food,Eggs,2.24,0.647,10,0.06,0.2382978723404256,Dairy,Corrected
BUI-920881,9/27/2023,Online,KM086593,Wootton,NN4,England,East Midlands,01JZ3NTPEZWGAZZWMHETHAZK7R,Multi-Purpose Scissors,Office,Office Supplies,8.24,3.346,2,0.03,4.247422680412371,Office,Corrected
EKX-640559,4/18/2023,In-Store,MH099683,Buckland,CT16,England,South East,01JZ3NCCHJ8GB11H3J6Y18SWCV,Pet Leash,Pets,Pet Accessories,15.24,4.547,20,0.03,0.7855670103092784,Pets,Corrected
TNM-876695,11/8/2023,Online,EV018081,Preston,PR1,England,North West,01JZ3NTQHWA581QWWGZ0E8BR0T,Shredded Cheese,Food,Cheese,3.54,1.466,6,0.02,0.6020408163265306,Dairy,Corrected
UTJ-078766,9/3/2023,In-Store,FS099822,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Food,Pasta,1.14,0.506,18,0.05,0.06666666666666667,Pasta,Corrected
GRB-560440,6/28/2023,Online,LT015997,Twyford,LE14,England,East Midlands,01JZ3NQZACE3CC48N8C52TEEGG,Whole Grain Hamburger Buns,Food,Breads,1.94,0.826,2,0.05,1.0210526315789474,Bakery,Corrected
KZW-674711,7/13/2023,In-Store,WO038779,London,W1F,England,London,01JZ3NQZ8GH4JRR9TDNNNSAC98,Slim Wallet,Accessories,Wallets,24.24,9.746,3,0.1,8.977777777777776,Accessories,OK
CDW-894443,1/7/2023,Online,GS018157,Dean,OX7,England,South East,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food,BBQ Sauces,2.04,0.866,11,0.09,0.2037962037962038,Condiments,Corrected
VEI-530124,2/6/2023,In-Store,PO088578,Charlton,OX12,England,South East,01JZ3NR36YDQBH9Q4KNCSQDAQ5,Peanut Butter,Food,Nut Butters,3.04,1.266,20,0.08,0.16521739130434782,Condiments,Corrected
XRO-655852,2/3/2023,Online,CA096928,Halton,LS9,England,Yorkshire & the Humber,01JZ3NSXNFCA10KH777YD5QJ02,Children's Educational Workbook,Books,Children's Educational Books,12.24,4.946,3,0.07,4.387096774193548,Books,Corrected
VZQ-341931,6/6/2023,In-Store,HH088162,London,W1F,England,London,01JZ3NR2KJY70Y4F98H8RM1CBV,Vegetable Sushi Rolls,Food,Healthy Snacks,5.24,2.146,15,0.04,0.36388888888888893,Prepared Meals,Corrected
SVN-731422,6/3/2023,Online,QK079325,Norton,S8,England,East Midlands,01JZ3NT933WVW9VBCJPWZKH1B0,Yoga Mat Carrier,Fitness,Yoga Equipment,12.24,4.946,5,0.03,2.523711340206186,Fitness,Corrected
CDZ-113558,7/30/2023,In-Store,IK044488,Middleton,LE16,England,East Midlands,01JZ3NT8T4X5DQFFFXHD6JH4XZ,Stuffed Bell Peppers,Food,Frozen Vegetarian Meals,5.24,2.146,9,0.0,1.5271724776500928,Frozen Meals,Corrected
POB-343152,1/27/2023,Online,HZ012191,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NR8K60XHYJ570MNJ7H25A,Teriyaki Sauce,Food,Asian Sauces,2.24,0.946,4,0.1,0.6222222222222222,Condiments,Corrected
RAO-804238,3/5/2023,In-Store,VZ061760,Birmingham,B40,England,West Midlands,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home Organization,34.24,13.746,7,0.0,3.4761129232115784,Home,Corrected
VTN-929108,8/15/2023,Online,GP092788,Aston,TF6,England,West Midlands,01JZ3NTD5GHDRWHBP57PNK6V7F,Red Lentil Pasta,Food,Specialty Pasta,3.24,1.346,10,0.01,0.32727272727272727,Pasta,Corrected
PHE-242049,6/18/2023,In-Store,RI080750,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NR72BAW6EZNF8X3EM1NCQ,Fettuccine Alfredo Dinner Kit,Food,Meal Kits - Pasta,4.74,1.946,17,0.08,0.3030690537084399,Prepared Meals,Corrected
QBD-503834,12/29/2023,Online,MB086840,Tullich,AB55,Scotland,Scotland,01JZ3NTAJJMK1987R9CXRCNGTP,Apple Sauce,Food,Sauces & Condiments,1.44,0.626,10,0.01,0.14545454545454545,Canned Goods,Corrected
SAE-272285,10/15/2023,In-Store,SL017492,Glasgow,G4,Scotland,Scotland,01JZ3NR6W40RKFAPYSETJFQS8E,Sooji (Semolina),Food,Baking Ingredients,1.24,0.546,3,0.08,0.4492753623188405,Baking,Corrected
VEU-992318,12/30/2023,Online,UF070568,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NR6W40RKFAPYSETJFQS8E,Sooji (Semolina),Food,Baking Ingredients,1.24,0.546,20,0.02,0.06326530612244897,Baking,Corrected
MBU-500768,7/3/2023,In-Store,KN009148,Upton,WF9,England,East Midlands,01JZ3NSX8TV9JBR2H9P32ACQX2,Savory Snack Mix,Food,Savory Snacks,3.74,1.546,3,0.09,1.36996336996337,Snacks,Corrected
RYN-110056,9/12/2023,Online,MH046457,London,SW1E,England,London,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home Organization,34.24,13.746,11,0.03,3.208997188378632,Home,Corrected
TPQ-494891,8/19/2023,In-Store,ND044672,Milton,NG22,England,East Midlands,01JZ3NTABYCXGWH5YXJDBN1M4R,Infrared Thermometer Gun,Health,Medical Devices,29.24,11.746,5,0.04,6.091666666666667,Health,Corrected
YGR-234014,11/2/2023,Online,NZ030429,Newport,NR29,England,East of England,01JZ3NSZJJX76405Q803YS9MPS,Knitted Infinity Scarf,Clothing,Scarves,29.24,11.746,4,0.02,7.459183673469387,Accessories,Corrected
PSS-601505,9/23/2023,In-Store,LA082444,Langley,SG4,England,East of England,01JZ3NR5GRKBH10N3QE6V2Z03K,Pasta Portion Control Measure,Kitchen,Cooking Tools & Utensils,9.24,3.746,19,0.05,0.5119113573407202,Kitchen,Corrected
QYR-208411,9/17/2023,Online,ZD023897,Church End,N3,England,East of England,01JZ3NTAB3P1Y0SP57GW34K6W6,Lockable Bicycle Chain,Outdoor,Cycling Accessories,19.24,7.746,14,0.01,1.3881673881673882,Outdoor,Corrected
SOP-488782,11/27/2023,In-Store,NC097342,Wootton,NN4,England,East Midlands,01JZ3NTHF2ZMGMV1Q117CEW54H,Training Soccer Ball,Sports,Soccer,19.24,7.746,7,0.07,2.955453149001536,Sports,Corrected
KPC-774260,10/25/2023,Online,JU030897,Marston,ST20,England,West Midlands,01JZ3NTHB7064G4P789DE6HS9J,Patterned Knit Scarf,Clothing,Scarves,25.24,10.146,1,0.05,26.568421052631578,Accessories,Corrected
VLM-025199,2/18/2023,In-Store,GJ024663,Merton,SW19,England,London,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing,Sports Apparel,39.24,11.747,4,0.02,10.010204081632654,Activewear,Corrected
VML-915218,11/5/2023,Online,YV070687,Ford,GL54,England,South West,01JZ3NT8CX1WHPF36FTQR6DTZ0,Fried Rice,Food,Frozen Entrees,3.54,1.466,5,0.06,0.7531914893617022,Frozen Foods,Corrected
IYP-038566,2/5/2023,In-Store,SL019932,Sheffield,S1,England,Yorkshire & the Humber,01JZ3NR5XJK5CTEG8C6G9DN2CD,Chocolate Coconut Granola,Food,Granola,3.04,1.266,17,0.04,0.18627450980392157,Cereals,Corrected
UPR-948789,9/23/2023,Online,MU067042,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NTDR5P43P7KC88HYK6B5S,Tailgating Set,Outdoor,Outdoor Recreation,89.24,35.746,16,0.03,5.75,Outdoor,Corrected
ROQ-228036,1/29/2023,In-Store,OA066925,Tullich,AB55,Scotland,Scotland,01JZ3NCBZHEDY6RDBDZH0W7FSG,Travel Mug with Leak-Proof Lid,Kitchen,Drinkware,24.24,7.247,17,0.03,1.4699818071558521,Kitchen,Corrected
PPZ-632980,7/21/2023,Online,PZ021916,Sheffield,S33,England,Yorkshire & the Humber,01JZ3NRA1H5936ZQQV4P9N3YR3,Smartphone Tripod with Remote,Photography,Tripods & Accessories,29.24,11.746,3,0.01,9.845117845117846,Photography,Corrected
QMM-106680,4/22/2023,In-Store,ME091181,London,EC3M,England,London,01JZ3NR1TCJJAW54RS1XA7R8Y8,Tahini,Food,Nut Butters,4.74,1.946,15,0.06,0.3361702127659575,Condiments,Corrected
USW-799468,1/31/2023,Online,UG065792,Milton,NG22,England,East Midlands,01JZ3NCC5ND22EGGD8EK3DMXCB,Portable USB-C Monitor,Electronics,Computer Accessories,199.24,59.747,3,0.06,70.65248226950355,Electronics,Corrected
MKX-921551,6/29/2023,In-Store,SC016494,Pentre,SY4,Wales,Wales,01JZ3NTHCVTQ0851GWVFS0XBZ4,Portable Grill Cover,Outdoor,Grilling Accessories,24.24,9.746,20,0.1,1.3466666666666667,Outdoor,Corrected
GGV-060694,10/24/2023,Online,AF087073,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NC9T9Z1RSZP63NCCBJE40,Honey Sesame Chicken,Food,Frozen Meals,8.24,2.447,13,0.04,0.6602564102564102,Frozen Food,Corrected
OOZ-175613,10/3/2023,In-Store,DE050551,Kirkton,KW10,Scotland,Scotland,01JZ3NCG6KANFSHY687V7471SR,Lemon Dill Salmon,Food,Prepared Seafood,9.24,2.747,16,0.0,1.9953899969949664,Seafood,Corrected
GAS-602941,10/16/2023,Online,FI067254,Weston,GU32,England,South East,01JZ3NR10VGV9S70GCJPYFQ2AJ,Buffalo Style Cauliflower Bites,Food,Frozen Veggie Snacks,4.74,1.946,10,0.01,0.4787878787878788,Frozen Vegetables,Corrected
SEW-420203,7/19/2023,In-Store,CH043961,Denton,M34,England,North West,01JZ3NR77XH2N21FN18ENJXQ5N,Peanut Butter Banana Smoothie Mix,Food,Smoothies,3.74,1.546,7,0.07,0.5745007680491552,Beverages,OK
JBW-760403,4/9/2023,Online,NS097603,London,W1F,England,London,01JZ3NR3YF0JKRAZDYKM5JMJ3P,Sporty Leggings,Clothing,Fitness Apparel,39.24,15.746,17,0.02,2.355342136854742,Activewear,Corrected
SXC-869362,7/31/2023,In-Store,SB049396,Aston,TF6,England,West Midlands,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food,Vegetarian Soups,3.54,1.466,5,0.03,0.7298969072164949,Soups,Corrected
IKC-404110,6/14/2023,Online,KJ060526,Merton,SW19,England,London,01JZ3NR44M2MFTMNEHS500ZHDF,Honey Roasted Chickpeas,Food,Savory Snacks,2.54,1.066,1,0.04,2.6458333333333335,Snacks,Corrected
BOI-867416,3/7/2023,In-Store,YZ042859,Weston,GU32,England,South East,01JZ3NR2KS8SZM130866XH3KKP,Chickpea Pasta,Food,Specialty Pasta,3.44,1.426,7,0.03,0.5066273932253313,Pasta,Corrected
ZGB-103720,8/2/2023,Online,SG094546,Stapleford,LN6,England,East Midlands,01JZ3NCBYZZ7XBMJJQGXWTMQGD,Chicken Fajita Kit,Food,Meal Kits,8.24,2.447,14,0.04,0.6130952380952381,Prepared Foods,Corrected
NEQ-089076,9/17/2023,In-Store,XN086022,Aberdeen,AB39,Scotland,Scotland,01JZ3NR8NNF7M78AY6ZW4DM9N2,Adjustable Yoga Mat Strap,Fitness,Yoga Equipment,14.24,5.746,3,0.0,3.6225236955295173,Fitness,Corrected
MSS-265625,3/1/2023,Online,GS028173,Wirral,CH48,England,North West,01JZ3NCB5FEB4241HD4E776FNZ,Chickpea Snack Mix,Food,Healthy Snacks,2.74,0.797,19,0.06,0.15341545352743563,Snacks,Corrected
CEO-979203,1/10/2023,In-Store,XY048815,Merton,SW19,England,London,01JZ3NR5VR2QJDZ97NV2F9Y0B8,Chipotle Seasoning Blend,Food,Regional Seasoning Blends,1.74,0.746,16,0.0,0.8200962720769058,Spices,Corrected
ZDD-139459,1/7/2023,Online,SK080811,Church End,CB4,England,East of England,01JZ3NCC7G4W5WBK9S46T36JXE,Lemonade Mix,Food,Drink Mixes,1.24,0.347,6,0.02,0.2108843537414966,Beverages,OK
JIF-360010,11/21/2023,In-Store,VA030207,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NTHF2ZMGMV1Q117CEW54H,Training Soccer Ball,Sports,Soccer,19.24,7.746,3,0.0,2.3375285924019957,Sports,Corrected
YYY-445708,8/4/2023,Online,YN053436,Middleton,LE16,England,East Midlands,01JZ3NCF16ZEA15NKTHQT9FA48,Creamy Spinach Dip,Food,Dips and Spreads,5.24,1.547,3,0.09,1.9194139194139195,Prepared Foods,Corrected
QZV-870433,7/13/2023,In-Store,ZA054835,Edinburgh,EH9,Scotland,Scotland,01JZ3NCDPR71Z9JJ4RHNK2CHNT,Car Windshield Sun Shade,Automotive,Automotive Accessories,19.24,5.747,3,0.0,3.5815708400180446,Automotive,Corrected
LVJ-224705,12/29/2023,Online,IY079640,Newport,NR29,England,East of England,01JZ3NR8ECNQBPJ1YND1GG0X0G,Pumpkin Waffles,Food,Pancakes & Waffles,3.74,1.546,4,0.02,0.9540816326530613,Breakfast,OK
UHM-533925,10/14/2023,In-Store,NK077375,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NCB1MJ1T0QH0KVWTCZP4C,Canvas High-Top Sneakers,Clothing,Casual Footwear,49.24,14.747,4,0.05,12.957894736842107,Footwear,Corrected
NBF-286333,11/24/2023,Online,AR054890,Ford,GL54,England,South West,01JZ3NTJFKDYFF4DQNRVME9WNQ,Herbal Tea Sampler Box,Food,Beverages,29.24,11.746,15,0.06,2.073758865248227,Food,Corrected
SLC-957803,2/14/2023,In-Store,YA075130,Ford,GL54,England,South West,01JZ3NTQBX2060AN5J455KVRCC,Wireless Earbud Silicone Covers,Accessories,Tech Accessories,9.24,3.746,13,0.04,0.7403846153846154,Accessories,Corrected
EFQ-749817,12/20/2023,Online,IR062927,Church End,N3,England,East of England,01JZ3NTKKZWA3CX7F820HPW61R,Strawberry Banana Smoothie Pack,Food,Frozen Snacks,4.24,1.746,13,0.09,0.3584108199492815,Frozen,Corrected
FUI-031459,11/20/2023,In-Store,GP024057,Newtown,RG20,England,South East,01JZ3NR2HM9DE39M9WJSA1TM5B,Cork Yoga Mat,Fitness,Yoga Equipment,39.24,15.746,18,0.08,2.369565217391304,Fitness,Corrected
DOP-961635,11/2/2023,Online,FI060862,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NTEHKCDAVMNKF3EWJYF77,Almond Flour Cookies,Food,Gluten-Free Treats,4.24,1.746,18,0.02,0.24036281179138322,Bakery,Corrected
JKF-877169,4/24/2023,In-Store,BO048558,Twyford,LE14,England,East Midlands,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,Automotive,Automotive Accessories,14.24,4.247,7,0.04,2.119047619047619,Automotive,Corrected
GUT-683927,3/17/2023,Online,EV036539,Edinburgh,EH9,Scotland,Scotland,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Furniture,Office Furniture,199.24,79.746,1,0.06,211.95744680851067,Furniture,Corrected
TRW-414290,3/12/2023,In-Store,RF083284,Ford,GL54,England,South West,01JZ3NT31QZGJ0V3S587R7KRCH,Cinnamon Rolls,Food,Pastries,3.74,1.546,10,0.09,0.410989010989011,Bakery,Corrected
UHA-243823,2/12/2023,Online,ZK060883,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NSYT9K9SD186ESMJ7N0SX,Cabbage,Food,Vegetables,0.54,0.266,16,0.06,0.03590425531914894,Produce,Corrected
PGF-126650,4/9/2023,In-Store,MV071256,Whitchurch,BS14,England,South West,01JZ3NCDPR71Z9JJ4RHNK2CHNT,Car Windshield Sun Shade,Automotive,Automotive Accessories,19.24,5.747,5,0.02,3.9265306122448975,Automotive,Corrected
NXM-055665,7/27/2023,Online,VS044430,Marston,ST20,England,West Midlands,01JZ3NQZBCPZ90DW7RCJNE0XV1,Safety First Aid Kit,Health,Emergency Preparedness & First Aid,29.24,11.746,17,0.06,1.8297872340425532,Health,Corrected
HBJ-282708,2/28/2023,In-Store,BO028933,Marston,ST20,England,West Midlands,01JZ3NTDHC6YF9RWMVCMZ4BBDM,Rice Pudding,Food,Dairy Desserts,1.54,0.666,18,0.07,0.0919952210274791,Desserts,OK
IDB-174727,6/16/2023,Online,RP069669,Milton,AB56,England,East Midlands,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing,Bags,19.24,7.746,1,0.04,20.041666666666664,Accessories,Corrected
YNG-886086,9/28/2023,In-Store,ZX071881,Twyford,LE14,England,East Midlands,01JZ3NR4TDH4Q7VTBVJ4VDWNBH,Vegetable Fried Rice,Food,Frozen Meals,4.24,1.746,20,0.01,0.21414141414141413,Frozen Foods,Corrected
FTC-269300,9/10/2023,Online,TW033998,Sutton,RH5,England,South East,01JZ3NTESGHCTVABVKXGK53F95,Kids Tablet,Electronics,Tablets for Kids,129.24,51.746,1,0.06,137.48936170212767,Electronics,Corrected
GAX-812402,7/8/2023,In-Store,IO078286,Liverpool,L74,England,North West,01JZ3NQZXX8EW827CMPM8YRB0G,Coconut Granola,Food,Healthy Snacks,3.44,1.426,17,0.04,0.2107843137254902,Snacks,Corrected
SNK-369522,4/18/2023,Online,DM052390,Eaton,DN22,England,East Midlands,01JZ3NR58T2JFQQ61DDZ49S6QN,Gardening Fairy Figurines,Garden,Garden Decor,14.24,5.746,18,0.0,2.6973075462257987,Garden,Corrected
GTA-230256,5/23/2023,In-Store,ZR028036,Dean,OX7,England,South East,01JZ3NRAXKEMNYS5MVH928NJQH,Non-Slip Yoga Socks,Fitness,Yoga Equipment,12.24,4.946,5,0.09,2.6901098901098903,Fitness,Corrected
JOE-071456,6/29/2023,Online,AN077037,London,WC2H,England,London,01JZ3NR6A2YVTAF5DGSW0KFX9S,Garlic Herb Grilled Chicken,Food,Frozen Chicken Meals,8.24,3.346,1,0.02,8.408163265306122,Frozen Foods,Corrected
NVL-084949,3/19/2023,In-Store,DQ071585,Walton,CV35,England,West Midlands,01JZ3NR9WJ6V50M7JBBHHM37ME,Travel Beach Blanket,Outdoor,Outdoor Accessories,29.24,11.746,13,0.01,2.271950271950272,Outdoor,Corrected
RJK-076608,8/8/2023,Online,KU077513,Glasgow,G4,Scotland,Scotland,01JZ3NTB9HP5CTCTBSZ5763SPE,Ergonomic Gaming Chair,Gaming,Gaming Accessories,199.24,79.746,20,0.02,10.16530612244898,Gaming,Corrected
KSP-360906,12/22/2023,In-Store,SX052012,Walton,CV35,England,West Midlands,01JZ3NTF0M7ZK1NZ6TJ5XWFPG3,LED Strip Lights,Home,Lighting & Lamps,19.24,7.746,6,0.08,3.485507246376811,Home,Corrected
XWH-125781,6/11/2023,Online,LA030163,Upton,WF9,England,East Midlands,01JZ3NCC70Z2R2F4EXCDGYAT5K,LED Desk Lamp,Home,Lighting & Lamps,34.25,10.25,17,0.05,2.1207430340557276,Home,Corrected
IXB-204502,5/15/2023,In-Store,SE094765,Milton,AB56,England,East Midlands,01JZ3NCBKWN2D2WFX8ZCFHMNG6,Smart Fitness Scale,Fitness,Health Monitoring Devices,49.24,14.747,5,0.09,10.821978021978023,Fitness,Corrected
BJD-327633,5/13/2023,Online,CN068764,Newtown,RG20,England,South East,01JZ3NCA3XEVGABACM6PABXMVS,Rainbow Veggie Chips,Food,Healthy Snacks,2.54,0.737,17,0.07,0.16065781151170147,Snacks,Corrected
PYU-081519,11/15/2023,In-Store,LI027953,Buckland,CT16,England,South East,01JZ3NCAA802W1BZ6S33S6VQE6,Car Phone Mount,Automotive,Phone Accessories,15.24,4.547,20,0.01,0.7696969696969697,Automotive,Corrected
ZPV-681627,6/26/2023,Online,CY047953,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NR5ZMHX20KE3AP4229EB5,Coconut Macaroons,Food,Cookies & Biscuits,4.24,1.746,7,0.02,0.6180758017492712,Confectionery,Corrected
JOP-582676,8/3/2023,In-Store,FX044955,London,EC1V,England,London,01JZ3NR2RVZ1W8WTPC7ER64CQ1,Beef Stroganoff Meal Kit,Food,Frozen Dinner Kits,12.24,4.946,18,0.0,2.6296096642016327,Frozen Meals,Corrected
WXO-384124,12/30/2023,Online,TK017122,Edinburgh,EH9,Scotland,Scotland,01JZ3NR5EKYAT69QM1WDJ0C3FK,Digital Camera,Electronics,Cameras & Photography,299.24,119.746,16,0.07,20.110215053763444,Electronics,Corrected
HTA-739407,3/24/2023,In-Store,CB005248,East End,BH21,England,North West,01JZ3NCDJMG02H5R6WMNJSD9NZ,Gardening Gloves with Claws,Garden,Garden Tools,24.24,7.247,3,0.1,8.977777777777776,Garden,Corrected
SYR-508559,7/18/2023,Online,ZP022992,Ashley,SN13,England,South West,01JZ3NCGYBMYYRT3TJ2MKS98V5,Travel Jewelry Organizer,Accessories,Jewelry Storage,19.24,5.747,15,0.03,1.3223367697594501,Accessories,Corrected
UEG-818035,5/29/2023,In-Store,ZN021991,Newbiggin,NE46,England,North East,01JZ3NR49PNQVTK6QH1A81RTN9,Linen Trousers,Clothing,Trousers,44.24,17.746,3,0.05,15.522807017543862,Bottoms,OK
FND-246588,5/24/2023,Online,NP077748,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NR54GNP566953HCSRASNA,Plant-Based Protein Bars,Health,Fitness & Nutrition,19.24,7.746,18,0.04,1.1134259259259258,Health,Corrected
MDS-958292,10/1/2023,In-Store,QQ030750,Wootton,NN4,England,East Midlands,01JZ3NCB39P387B0FKST4RDJWP,Eggs (dozen),Food,Eggs,2.24,0.647,16,0.07,0.15053763440860218,Dairy,OK
BLD-461122,3/9/2023,Online,CQ089859,London,EC3M,England,London,01JZ3NCAZMQ30TZMJQENDHY0A4,Mango Sticky Rice Dessert,Food,Asian Desserts,3.75,1.1,2,0.05,1.973684210526316,Frozen Desserts,Corrected
ALV-428713,2/1/2023,In-Store,TP081125,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,Bamboo Cotton Tank Top,Clothing,Sustainable Fashion,22.24,8.946,13,0.05,1.8008097165991903,Tops,Corrected
CJT-229094,10/5/2023,Online,VD012823,Marston,ST20,England,West Midlands,01JZ3NR1999MT71TWBCMKPBGXR,Pasta Primavera Kit,Food,Vegetarian Meal Kits,6.74,2.746,17,0.04,0.4129901960784314,Meal Kits,Corrected
VMD-321387,11/6/2023,In-Store,HZ002497,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NC9ETTP8QPZ6WJZWSBZRF,Lentils,Food,Legumes,2.24,0.647,13,0.05,0.1813765182186235,Grains,Corrected
DSN-095051,8/10/2023,Online,NG064793,Tullich,AB55,Scotland,Scotland,01JZ3NC9WJMARY479ZA8T4XPJ5,Heavy Duty Gardening Tool Set,Garden,Garden Tools,49.24,14.747,10,0.06,5.238297872340427,Garden,Corrected
UAZ-048492,10/7/2023,In-Store,LR027458,Milton,AB56,England,East Midlands,01JZ3NRA7VZYA3N6FRCF6TC3DJ,Ready-to-Eat Chili,Food,Chili,2.24,0.946,6,0.07,0.4014336917562724,Soups,Corrected
CIX-297538,10/8/2023,Online,BC007575,London,WC2H,England,London,01JZ3NT4A3KX3AY9Y9M7DR9C8P,Banana Peanut Butter Smoothie,Food,Frozen Smoothies,4.74,1.946,3,0.05,1.6631578947368424,Frozen Foods,Corrected
ENU-956269,1/12/2023,In-Store,BD067076,Sutton,RH5,England,South East,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Baking Accessories,19.24,5.747,12,0.0,3.976079489851264,Kitchen,OK
JKL-896135,5/2/2023,Online,KJ014419,Liverpool,L33,England,North West,01JZ3NR1DQ4PV8K2B3MRHHQDTC,Pocket Blanket,Outdoor,Camping Equipment,24.24,9.746,3,0.08,8.782608695652172,Outdoor,Corrected
BAN-290066,8/18/2023,In-Store,IV056248,Birmingham,B40,England,West Midlands,01JZ3NSW8ZT7AD3MSSXBVS136P,USB Desk Fan,Home,Home Appliances,14.24,5.746,19,0.05,0.7889196675900276,Home,Corrected
HNV-173764,4/21/2023,Online,DG069693,Swindon,SN1,England,South West,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.24,4.547,16,0.0,2.483468288324913,Kitchen,Corrected
JOZ-601374,9/7/2023,In-Store,VX020146,Milton,NG22,England,East Midlands,01JZ3NCA6WS3SNZHEVJA4HXZBB,Professional Chef Knife,Kitchen,Cutlery,89.24,26.747,8,0.0,10.862632123548902,Kitchen,OK
AVI-937689,3/14/2023,Online,SH028481,Marston,ST20,England,West Midlands,01JZ3NTHX0N1PP4F7Y1TE1N6S2,Pet Travel Bowl,Pets,Pet Accessories,10.24,4.146,16,0.09,0.7032967032967032,Pets,Corrected
HQD-889834,8/14/2023,In-Store,OL057372,Middleton,LE16,England,East Midlands,01JZ3NT9NQRB595YV5J5BHH731,Men's Waterproof Hiking Boots,Footwear,Outdoor Footwear,89.24,35.746,14,0.1,7.082539682539682,Footwear,Corrected
